"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","qualtricsId","responses","invalidEntries","response0","image","imageName","naming_response","Actual.Completion.Code","age","gender","education_level","languages_besides_english","language_1","language_2","language_3","language_4","other_languages","native_language","category","category_plural","typicality_subjective","animal_name","original_image_name","source","final_image_name","final_image_name_ext","image_experiment_name","image_path"
"",3773,"survey-text-columnResponse",2,11638,"0.0-2.0","p113195","9,1,2,3,4,5,0,1","R_2zSkIHmBuZYGEto","{""Q0"":""dog""}",0,"dog","lib/images/labrador_600x600.jpg","labrador","dog","OJxOOuFNAMINALMRUmwLLRcP","35","Female","High School / GED","No","","","","","","","dog","dogs","typical","labrador retriever","labrador_mz_1","https://commons.wikimedia.org/wiki/File:Black_labrador_retriever.jpg","labrador","_600x600.jpg","labrador_600x600.jpg","../images/labrador_600x600.jpg"
"",3442,"survey-text-columnResponse",3,15284,"0.0-3.0","p113195","9,1,2,3,4,5,0,1","R_2zSkIHmBuZYGEto","{""Q0"":""cat""}",0,"cat","lib/images/shorthair_calico_600x600.jpg","shorthair_calico","cat","OJxOOuFNAMINALMRUmwLLRcP","35","Female","High School / GED","No","","","","","","","cat","cats","typical","british shorthair","britishshorthair_calico_mz","https://commons.wikimedia.org/wiki/File:British_shorthair_with_calico_coat_(2).jpg","shorthair_calico","_600x600.jpg","shorthair_calico_600x600.jpg","../images/shorthair_calico_600x600.jpg"
"",5471,"survey-text-columnResponse",4,20957,"0.0-4.0","p113195","9,1,2,3,4,5,0,1","R_2zSkIHmBuZYGEto","{""Q0"":""dog""}",0,"dog","lib/images/pug_600x600.jpg","pug","dog","OJxOOuFNAMINALMRUmwLLRcP","35","Female","High School / GED","No","","","","","","","dog","dogs","atypical","pug","pug_mz","https://commons.wikimedia.org/wiki/File:Mops_oct09_cropped2.jpg","pug","_600x600.jpg","pug_600x600.jpg","../images/pug_600x600.jpg"
"",3905,"survey-text-columnResponse",5,25064,"0.0-5.0","p113195","9,1,2,3,4,5,0,1","R_2zSkIHmBuZYGEto","{""Q0"":""fish""}",0,"fish","lib/images/betafish_600x600.jpg","betafish","fish","OJxOOuFNAMINALMRUmwLLRcP","35","Female","High School / GED","No","","","","","","","fish","fish","atypical","beta  fish","betafish_mz_1","https://commons.wikimedia.org/wiki/File:Male_Betta_-34245661920.jpg","betafish","_600x600.jpg","betafish_600x600.jpg","../images/betafish_600x600.jpg"
"",3702,"survey-text-columnResponse",6,28971,"0.0-6.0","p113195","9,1,2,3,4,5,0,1","R_2zSkIHmBuZYGEto","{""Q0"":""horse""}",0,"horse","lib/images/horse.jpg","horse.jpg","horse","OJxOOuFNAMINALMRUmwLLRcP","35","Female","High School / GED","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7362,"survey-text-columnResponse",7,36539,"0.0-7.0","p113195","9,1,2,3,4,5,0,1","R_2zSkIHmBuZYGEto","{""Q0"":""bird""}",0,"bird","lib/images/vulture_600x600.jpg","vulture","bird","OJxOOuFNAMINALMRUmwLLRcP","35","Female","High School / GED","No","","","","","","","bird","birds","atypical","vulture","vulture_boss","BOSS","vulture","_600x600.jpg","vulture_600x600.jpg","../images/vulture_600x600.jpg"
"",4378,"survey-text-columnResponse",8,41121,"0.0-8.0","p113195","9,1,2,3,4,5,0,1","R_2zSkIHmBuZYGEto","{""Q0"":""fish""}",0,"fish","lib/images/bass_600x600.jpg","bass","fish","OJxOOuFNAMINALMRUmwLLRcP","35","Female","High School / GED","No","","","","","","","fish","fish","typical","bass","rockbass_boss","BOSS","bass","_600x600.jpg","bass_600x600.jpg","../images/bass_600x600.jpg"
"",3280,"survey-text-columnResponse",9,44605,"0.0-9.0","p113195","9,1,2,3,4,5,0,1","R_2zSkIHmBuZYGEto","{""Q0"":""bird""}",0,"bird","lib/images/cardinal_600x600.jpg","cardinal","bird","OJxOOuFNAMINALMRUmwLLRcP","35","Female","High School / GED","No","","","","","","","bird","birds","typical","cardinal","cardinal_mz_2","https://unsplash.com/photos/BxmvI3hutWs","cardinal","_600x600.jpg","cardinal_600x600.jpg","../images/cardinal_600x600.jpg"
"",3762,"survey-text-columnResponse",10,48571,"0.0-10.0","p113195","9,1,2,3,4,5,0,1","R_2zSkIHmBuZYGEto","{""Q0"":""cat""}",0,"cat","lib/images/exotic_600x600.jpg","exotic","cat","OJxOOuFNAMINALMRUmwLLRcP","35","Female","High School / GED","No","","","","","","","cat","cats","atypical","exotic","exotic_mz_1","https://commons.wikimedia.org/wiki/File:Exotic_Shorthair.jpg","exotic","_600x600.jpg","exotic_600x600.jpg","../images/exotic_600x600.jpg"
"[{""page_index"":0,""viewing_time"":20751}]",20752,"instructions",0,20763,"0.0-0.0","p114011","3,7,1,1,6,7,4,1","R_1JXSwxVPMeqmK19","",NA,"","","","","scxWXBlNAMINALBnpnLDcNns","27","Female","Bachelor's Degree","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",6926,"survey-text-columnResponse",1,27693,"0.0-1.0","p114011","3,7,1,1,6,7,4,1","R_1JXSwxVPMeqmK19","{""Q0"":""giraffe""}",0,"giraffe","lib/images/giraffe.jpg","giraffe.jpg","giraffe","scxWXBlNAMINALBnpnLDcNns","27","Female","Bachelor's Degree","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",11978,"survey-text-columnResponse",2,39875,"0.0-2.0","p114011","3,7,1,1,6,7,4,1","R_1JXSwxVPMeqmK19","{""Q0"":""Cat""}",0,"Cat","lib/images/cornishrex_600x600.jpg","cornishrex","cat","scxWXBlNAMINALBnpnLDcNns","27","Female","Bachelor's Degree","No","","","","","","","cat","cats","atypical","Cornish rex","cornishrex_mz_1","https://commons.wikimedia.org/wiki/File:Cornish_Rex.jpg","cornishrex","_600x600.jpg","cornishrex_600x600.jpg","../images/cornishrex_600x600.jpg"
"",9736,"survey-text-columnResponse",3,49816,"0.0-3.0","p114011","3,7,1,1,6,7,4,1","R_1JXSwxVPMeqmK19","{""Q0"":""Bird""}",0,"Bird","lib/images/robin_600x600.jpg","robin","bird","scxWXBlNAMINALBnpnLDcNns","27","Female","Bachelor's Degree","No","","","","","","","bird","birds","typical","robin","robin_mz","https://unsplash.com/photos/rP4IAAk3hGw","robin","_600x600.jpg","robin_600x600.jpg","../images/robin_600x600.jpg"
"",17055,"survey-text-columnResponse",4,67075,"0.0-4.0","p114011","3,7,1,1,6,7,4,1","R_1JXSwxVPMeqmK19","{""Q0"":""Siberian Husky""}",0,"Siberian Husky","lib/images/husky_600x600.jpg","husky","siberian husky","scxWXBlNAMINALBnpnLDcNns","27","Female","Bachelor's Degree","No","","","","","","","dog","dogs","typical","siberian husky","husky_hw","https://pixabay.com/photos/dog-husky-sled-dog-animal-2016708/","husky","_600x600.jpg","husky_600x600.jpg","../images/husky_600x600.jpg"
"",7685,"survey-text-columnResponse",5,74962,"0.0-5.0","p114011","3,7,1,1,6,7,4,1","R_1JXSwxVPMeqmK19","{""Q0"":""Shaggy dog""}",0,"Shaggy dog","lib/images/sheepdog_600x600.jpg","sheepdog","shaggy dog","scxWXBlNAMINALBnpnLDcNns","27","Female","Bachelor's Degree","No","","","","","","","dog","dogs","atypical","sheepdog","sheepdog_er","EmbersonRubenstein","sheepdog","_600x600.jpg","sheepdog_600x600.jpg","../images/sheepdog_600x600.jpg"
"",4249,"survey-text-columnResponse",6,79415,"0.0-6.0","p114011","3,7,1,1,6,7,4,1","R_1JXSwxVPMeqmK19","{""Q0"":""Horse""}",0,"Horse","lib/images/horse.jpg","horse.jpg","horse","scxWXBlNAMINALBnpnLDcNns","27","Female","Bachelor's Degree","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",52639,"survey-text-columnResponse",7,132260,"0.0-7.0","p114011","3,7,1,1,6,7,4,1","R_1JXSwxVPMeqmK19","{""Q0"":""Fish""}",0,"Fish","lib/images/bass_600x600.jpg","bass","fish","scxWXBlNAMINALBnpnLDcNns","27","Female","Bachelor's Degree","No","","","","","","","fish","fish","typical","bass","rockbass_boss","BOSS","bass","_600x600.jpg","bass_600x600.jpg","../images/bass_600x600.jpg"
"",110947,"survey-text-columnResponse",8,243412,"0.0-8.0","p114011","3,7,1,1,6,7,4,1","R_1JXSwxVPMeqmK19","{""Q0"":""great horned owl""}",0,"great horned owl","lib/images/owl_600x600.jpg","owl","great horned owl","scxWXBlNAMINALBnpnLDcNns","27","Female","Bachelor's Degree","No","","","","","","","bird","birds","atypical","owl","owl_boss","BOSS","owl","_600x600.jpg","owl_600x600.jpg","../images/owl_600x600.jpg"
"",17682,"survey-text-columnResponse",9,261298,"0.0-9.0","p114011","3,7,1,1,6,7,4,1","R_1JXSwxVPMeqmK19","{""Q0"":""Bengal Cat""}",0,"Bengal Cat","lib/images/bengal_600x600.jpg","bengal","bengal cat","scxWXBlNAMINALBnpnLDcNns","27","Female","Bachelor's Degree","No","","","","","","","cat","cats","typical","bengal","bengal_mz_4","https://commons.wikimedia.org/wiki/File:Brown_spotted_tabby_bengal_cat.jpg","bengal","_600x600.jpg","bengal_600x600.jpg","../images/bengal_600x600.jpg"
"",19843,"survey-text-columnResponse",10,281342,"0.0-10.0","p114011","3,7,1,1,6,7,4,1","R_1JXSwxVPMeqmK19","{""Q0"":""Pufferfish""}",0,"Pufferfish","lib/images/pufferfish_600x600.jpg","pufferfish","pufferfish","scxWXBlNAMINALBnpnLDcNns","27","Female","Bachelor's Degree","No","","","","","","","fish","fish","atypical","pufferfish","pufferfish_er","EmbersonRubenstein","pufferfish","_600x600.jpg","pufferfish_600x600.jpg","../images/pufferfish_600x600.jpg"
"[{""page_index"":0,""viewing_time"":4368}]",4368,"instructions",0,4372,"0.0-0.0","p114598","0,9,5,5,0,1,7,3","R_1nVojIlZuZTBGjM","",NA,"","","","","hRlOEAfNAMINALomvefwwbYM","41","Male","Bachelor's Degree","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",3115,"survey-text-columnResponse",1,7492,"0.0-1.0","p114598","0,9,5,5,0,1,7,3","R_1nVojIlZuZTBGjM","{""Q0"":""horse""}",0,"horse","lib/images/horse.jpg","horse.jpg","horse","hRlOEAfNAMINALomvefwwbYM","41","Male","Bachelor's Degree","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",2738,"survey-text-columnResponse",2,10434,"0.0-2.0","p114598","0,9,5,5,0,1,7,3","R_1nVojIlZuZTBGjM","{""Q0"":""beagle""}",0,"beagle","lib/images/beagle_600x600.jpg","beagle","beagle","hRlOEAfNAMINALomvefwwbYM","41","Male","Bachelor's Degree","No","","","","","","","dog","dogs","typical","beagle","beagle_mz_4","https://commons.wikimedia.org/wiki/File:Beagle_1.jpg","beagle","_600x600.jpg","beagle_600x600.jpg","../images/beagle_600x600.jpg"
"",2859,"survey-text-columnResponse",3,13496,"0.0-3.0","p114598","0,9,5,5,0,1,7,3","R_1nVojIlZuZTBGjM","{""Q0"":""ray""}",0,"ray","lib/images/stingray_600x600.jpg","stingray","ray","hRlOEAfNAMINALomvefwwbYM","41","Male","Bachelor's Degree","No","","","","","","","fish","fish","atypical","stingray","stingray_boss","BOSS","stingray","_600x600.jpg","stingray_600x600.jpg","../images/stingray_600x600.jpg"
"",3042,"survey-text-columnResponse",4,16739,"0.0-4.0","p114598","0,9,5,5,0,1,7,3","R_1nVojIlZuZTBGjM","{""Q0"":""cat""}",0,"cat","lib/images/chartreux_600x600.jpg","chartreux","cat","hRlOEAfNAMINALomvefwwbYM","41","Male","Bachelor's Degree","No","","","","","","","cat","cats","typical","chartreux","chartreux_mz_2","https://www.pexels.com/photo/animals-cat-chartreux-mieze-357182/","chartreux","_600x600.jpg","chartreux_600x600.jpg","../images/chartreux_600x600.jpg"
"",2118,"survey-text-columnResponse",5,19061,"0.0-5.0","p114598","0,9,5,5,0,1,7,3","R_1nVojIlZuZTBGjM","{""Q0"":""fish""}",0,"fish","lib/images/bluegill_600x600.jpg","bluegill","fish","hRlOEAfNAMINALomvefwwbYM","41","Male","Bachelor's Degree","No","","","","","","","fish","fish","typical","bluegill","bluegill_mz","https://commons.wikimedia.org/wiki/File:Bluegill_(fish).jpg","bluegill","_600x600.jpg","bluegill_600x600.jpg","../images/bluegill_600x600.jpg"
"",4010,"survey-text-columnResponse",6,23273,"0.0-6.0","p114598","0,9,5,5,0,1,7,3","R_1nVojIlZuZTBGjM","{""Q0"":""giraffe""}",0,"giraffe","lib/images/giraffe.jpg","giraffe.jpg","giraffe","hRlOEAfNAMINALomvefwwbYM","41","Male","Bachelor's Degree","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",2566,"survey-text-columnResponse",7,26041,"0.0-7.0","p114598","0,9,5,5,0,1,7,3","R_1nVojIlZuZTBGjM","{""Q0"":""cat""}",0,"cat","lib/images/siamese_600x600.jpg","siamese","cat","hRlOEAfNAMINALomvefwwbYM","41","Male","Bachelor's Degree","No","","","","","","","cat","cats","atypical","siamese","siamesecat_hw_2","https://pixabay.com/photos/cat-siamese-cat-fur-kitten-2068462/","siamese","_600x600.jpg","siamese_600x600.jpg","../images/siamese_600x600.jpg"
"",4052,"survey-text-columnResponse",8,30294,"0.0-8.0","p114598","0,9,5,5,0,1,7,3","R_1nVojIlZuZTBGjM","{""Q0"":""bird""}",0,"bird","lib/images/sparrow_600x600.jpg","sparrow","bird","hRlOEAfNAMINALomvefwwbYM","41","Male","Bachelor's Degree","No","","","","","","","bird","birds","typical","sparrow","sparrow_mz","https://commons.wikimedia.org/wiki/File:Tree_Sparrow_Japan_Flip.jpg","sparrow","_600x600.jpg","sparrow_600x600.jpg","../images/sparrow_600x600.jpg"
"",2396,"survey-text-columnResponse",9,32892,"0.0-9.0","p114598","0,9,5,5,0,1,7,3","R_1nVojIlZuZTBGjM","{""Q0"":""dog""}",0,"dog","lib/images/afghanhound_600x600.jpg","afghanhound","dog","hRlOEAfNAMINALomvefwwbYM","41","Male","Bachelor's Degree","No","","","","","","","dog","dogs","atypical","afghan hound","afghanhound_mz_1","https://commons.wikimedia.org/wiki/File:Arabian_Hound_001_U.jpg","afghanhound","_600x600.jpg","afghanhound_600x600.jpg","../images/afghanhound_600x600.jpg"
"",3793,"survey-text-columnResponse",10,36887,"0.0-10.0","p114598","0,9,5,5,0,1,7,3","R_1nVojIlZuZTBGjM","{""Q0"":""stork""}",0,"stork","lib/images/heron_600x600.jpg","heron","stork","hRlOEAfNAMINALomvefwwbYM","41","Male","Bachelor's Degree","No","","","","","","","bird","birds","atypical","heron","heron_boss","BOSS","heron","_600x600.jpg","heron_600x600.jpg","../images/heron_600x600.jpg"
"[{""page_index"":0,""viewing_time"":9749}]",9751,"instructions",0,9850,"0.0-0.0","p114748","4,9,2,7,7,2,8,5","R_12AyeaxnmyxfWia","",NA,"","","","","KtZmNnBNAMINALFaMmBUTUku","71","Female","Some College","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",18556,"survey-text-columnResponse",1,28411,"0.0-1.0","p114748","4,9,2,7,7,2,8,5","R_12AyeaxnmyxfWia","{""Q0"":""GIRAFFE""}",0,"GIRAFFE","lib/images/giraffe.jpg","giraffe.jpg","giraffe","KtZmNnBNAMINALFaMmBUTUku","71","Female","Some College","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",12750,"survey-text-columnResponse",2,41367,"0.0-2.0","p114748","4,9,2,7,7,2,8,5","R_12AyeaxnmyxfWia","{""Q0"":""yorkshire terrier ""}",0,"yorkshire terrier ","lib/images/yorkshireterrier_600x600.jpg","yorkshireterrier","yorkshire terrier","KtZmNnBNAMINALFaMmBUTUku","71","Female","Some College","No","","","","","","","dog","dogs","atypical","yorkshire terrier","yorkshireterrier_hw","https://pixabay.com/photos/yorkshire-terrier-terrier-dog-361730/","yorkshireterrier","_600x600.jpg","yorkshireterrier_600x600.jpg","../images/yorkshireterrier_600x600.jpg"
"",10392,"survey-text-columnResponse",3,51963,"0.0-3.0","p114748","4,9,2,7,7,2,8,5","R_12AyeaxnmyxfWia","{""Q0"":""bengal cat""}",0,"bengal cat","lib/images/egyptianmau_600x600.jpg","egyptianmau","bengal cat","KtZmNnBNAMINALFaMmBUTUku","71","Female","Some College","No","","","","","","","cat","cats","typical","mau","egyptianmau_mz_1","https://commons.wikimedia.org/wiki/File:Egyptian_Mau_Bronze.jpg","egyptianmau","_600x600.jpg","egyptianmau_600x600.jpg","../images/egyptianmau_600x600.jpg"
"",9194,"survey-text-columnResponse",4,61362,"0.0-4.0","p114748","4,9,2,7,7,2,8,5","R_12AyeaxnmyxfWia","{""Q0"":""dalmation dog ""}",0,"dalmation dog ","lib/images/dalmatian_600x600.jpg","dalmatian","dalmation dog","KtZmNnBNAMINALFaMmBUTUku","71","Female","Some College","No","","","","","","","dog","dogs","typical","dalmatian","dalmatian_boss","BOSS","dalmatian","_600x600.jpg","dalmatian_600x600.jpg","../images/dalmatian_600x600.jpg"
"",7809,"survey-text-columnResponse",5,69374,"0.0-5.0","p114748","4,9,2,7,7,2,8,5","R_12AyeaxnmyxfWia","{""Q0"":""fish""}",0,"fish","lib/images/sturgeon_600x600.jpg","sturgeon","fish","KtZmNnBNAMINALFaMmBUTUku","71","Female","Some College","No","","","","","","","fish","fish","atypical","sturgeon","sturgeon_boss","BOSS","sturgeon","_600x600.jpg","sturgeon_600x600.jpg","../images/sturgeon_600x600.jpg"
"",6644,"survey-text-columnResponse",6,76222,"0.0-6.0","p114748","4,9,2,7,7,2,8,5","R_12AyeaxnmyxfWia","{""Q0"":""horse""}",0,"horse","lib/images/horse.jpg","horse.jpg","horse","KtZmNnBNAMINALFaMmBUTUku","71","Female","Some College","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",9122,"survey-text-columnResponse",7,85550,"0.0-7.0","p114748","4,9,2,7,7,2,8,5","R_12AyeaxnmyxfWia","{""Q0"":""goldfish""}",0,"goldfish","lib/images/goldfish_600x600.jpg","goldfish","goldfish","KtZmNnBNAMINALFaMmBUTUku","71","Female","Some College","No","","","","","","","fish","fish","typical","goldfish","goldfish_hw","https://pixabay.com/photos/veiltail-fish-goldfish-swim-11453/","goldfish","_600x600.jpg","goldfish_600x600.jpg","../images/goldfish_600x600.jpg"
"",8380,"survey-text-columnResponse",8,94133,"0.0-8.0","p114748","4,9,2,7,7,2,8,5","R_12AyeaxnmyxfWia","{""Q0"":""bird""}",0,"bird","lib/images/sparrow_600x600.jpg","sparrow","bird","KtZmNnBNAMINALFaMmBUTUku","71","Female","Some College","No","","","","","","","bird","birds","typical","sparrow","sparrow_mz","https://commons.wikimedia.org/wiki/File:Tree_Sparrow_Japan_Flip.jpg","sparrow","_600x600.jpg","sparrow_600x600.jpg","../images/sparrow_600x600.jpg"
"",7360,"survey-text-columnResponse",9,101697,"0.0-9.0","p114748","4,9,2,7,7,2,8,5","R_12AyeaxnmyxfWia","{""Q0"":""peacock""}",0,"peacock","lib/images/peacock_600x600.jpg","peacock","peacock","KtZmNnBNAMINALFaMmBUTUku","71","Female","Some College","No","","","","","","","bird","birds","atypical","peacock","peacock_boss","BOSS","peacock","_600x600.jpg","peacock_600x600.jpg","../images/peacock_600x600.jpg"
"",12325,"survey-text-columnResponse",10,114225,"0.0-10.0","p114748","4,9,2,7,7,2,8,5","R_12AyeaxnmyxfWia","{""Q0"":""persian cat""}",0,"persian cat","lib/images/exotic_600x600.jpg","exotic","persian cat","KtZmNnBNAMINALFaMmBUTUku","71","Female","Some College","No","","","","","","","cat","cats","atypical","exotic","exotic_mz_1","https://commons.wikimedia.org/wiki/File:Exotic_Shorthair.jpg","exotic","_600x600.jpg","exotic_600x600.jpg","../images/exotic_600x600.jpg"
"[{""page_index"":0,""viewing_time"":1616}]",1616,"instructions",0,1679,"0.0-0.0","p118690","9,4,2,4,0,1,0,1","R_2cbgBjSoCSvzMoQ","",NA,"","","","","oUtLKpuNAMINALcxNbdUimTZ","30","Male","Bachelor's Degree","Yes","English","","","","","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",4292,"survey-text-columnResponse",1,5973,"0.0-1.0","p118690","9,4,2,4,0,1,0,1","R_2cbgBjSoCSvzMoQ","{""Q0"":""horse""}",0,"horse","lib/images/horse.jpg","horse.jpg","horse","oUtLKpuNAMINALcxNbdUimTZ","30","Male","Bachelor's Degree","Yes","English","","","","","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",2857,"survey-text-columnResponse",2,9032,"0.0-2.0","p118690","9,4,2,4,0,1,0,1","R_2cbgBjSoCSvzMoQ","{""Q0"":""dog""}",0,"dog","lib/images/afghanhound_600x600.jpg","afghanhound","dog","oUtLKpuNAMINALcxNbdUimTZ","30","Male","Bachelor's Degree","Yes","English","","","","","english","dog","dogs","atypical","afghan hound","afghanhound_mz_1","https://commons.wikimedia.org/wiki/File:Arabian_Hound_001_U.jpg","afghanhound","_600x600.jpg","afghanhound_600x600.jpg","../images/afghanhound_600x600.jpg"
"",2845,"survey-text-columnResponse",3,12081,"0.0-3.0","p118690","9,4,2,4,0,1,0,1","R_2cbgBjSoCSvzMoQ","{""Q0"":""bird""}",0,"bird","lib/images/goldfinch_600x600.jpg","goldfinch","bird","oUtLKpuNAMINALcxNbdUimTZ","30","Male","Bachelor's Degree","Yes","English","","","","","english","bird","birds","typical","goldfinch","goldfinch_boss","BOSS","goldfinch","_600x600.jpg","goldfinch_600x600.jpg","../images/goldfinch_600x600.jpg"
"",2362,"survey-text-columnResponse",4,14646,"0.0-4.0","p118690","9,4,2,4,0,1,0,1","R_2cbgBjSoCSvzMoQ","{""Q0"":""cat""}",0,"cat","lib/images/burmese_600x600.jpg","burmese","cat","oUtLKpuNAMINALcxNbdUimTZ","30","Male","Bachelor's Degree","Yes","English","","","","","english","cat","cats","typical","burmese","burmese_hw","https://pixabay.com/photos/animals-cute-cat-pet-breed-burmese-3273782/","burmese","_600x600.jpg","burmese_600x600.jpg","../images/burmese_600x600.jpg"
"",3937,"survey-text-columnResponse",5,18786,"0.0-5.0","p118690","9,4,2,4,0,1,0,1","R_2cbgBjSoCSvzMoQ","{""Q0"":""vulture""}",0,"vulture","lib/images/vulture_600x600.jpg","vulture","vulture","oUtLKpuNAMINALcxNbdUimTZ","30","Male","Bachelor's Degree","Yes","English","","","","","english","bird","birds","atypical","vulture","vulture_boss","BOSS","vulture","_600x600.jpg","vulture_600x600.jpg","../images/vulture_600x600.jpg"
"",8436,"survey-text-columnResponse",6,27426,"0.0-6.0","p118690","9,4,2,4,0,1,0,1","R_2cbgBjSoCSvzMoQ","{""Q0"":""girrafe""}",0,"girrafe","lib/images/giraffe.jpg","giraffe.jpg","girrafe","oUtLKpuNAMINALcxNbdUimTZ","30","Male","Bachelor's Degree","Yes","English","","","","","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",3319,"survey-text-columnResponse",7,30947,"0.0-7.0","p118690","9,4,2,4,0,1,0,1","R_2cbgBjSoCSvzMoQ","{""Q0"":""dog""}",0,"dog","lib/images/beagle_600x600.jpg","beagle","dog","oUtLKpuNAMINALcxNbdUimTZ","30","Male","Bachelor's Degree","Yes","English","","","","","english","dog","dogs","typical","beagle","beagle_mz_4","https://commons.wikimedia.org/wiki/File:Beagle_1.jpg","beagle","_600x600.jpg","beagle_600x600.jpg","../images/beagle_600x600.jpg"
"",2429,"survey-text-columnResponse",8,33580,"0.0-8.0","p118690","9,4,2,4,0,1,0,1","R_2cbgBjSoCSvzMoQ","{""Q0"":""cat""}",0,"cat","lib/images/exotic_600x600.jpg","exotic","cat","oUtLKpuNAMINALcxNbdUimTZ","30","Male","Bachelor's Degree","Yes","English","","","","","english","cat","cats","atypical","exotic","exotic_mz_1","https://commons.wikimedia.org/wiki/File:Exotic_Shorthair.jpg","exotic","_600x600.jpg","exotic_600x600.jpg","../images/exotic_600x600.jpg"
